video_id,author,comment,like_count,published_at,keyword,video_title,cleaning,case_folding,tokenizing,normalisasi,label
KVQYD7p7TMQ,@bulletclash9188,Navi needs a marksman and a proper roamer,0,2026-03-29T09:22:56Z,MPL Indonesia Season 17,🔴 LIVE | MPL ID S17 | Regular Season Day 2 Week 1 | English,Navi needs a marksman and a proper roamer,navi needs a marksman and a proper roamer,"['navi', 'needs', 'a', 'marksman', 'and', 'a', 'proper', 'roamer']","['navi', 'needs', 'a', 'marksman', 'and', 'a', 'proper', 'roamer']",Non-Toxic
KVQYD7p7TMQ,@kristinavitug6466,not the caster cursing navi again and again hahaha,0,2026-03-29T01:48:04Z,MPL Indonesia Season 17,🔴 LIVE | MPL ID S17 | Regular Season Day 2 Week 1 | English,not the caster cursing navi again and again hahaha,not the caster cursing navi again and again hahaha,"['not', 'the', 'caster', 'cursing', 'navi', 'again', 'and', 'again', 'hahaha']","['not', 'the', 'caster', 'cursing', 'navi', 'again', 'and', 'again', 'hahaha']",Non-Toxic
KVQYD7p7TMQ,@tinuwu_1,"Coach Aldo is a good addition to the casting desk, his insight is really good. With time he’ll get more comfortable!

Albert’s Fanny was on point today. Treacky was a little nervous early, but his Selena proved why he was part of Evos’ current lineup. 

I wasn’t expecting back to back losses for AE, must be a curse after M7. But Onic is definitely scarier now with Kelra, Arfy got high diffed. Kairi def delivered with his Game 2 Harley

Man…TLID’s late game vs NAVI’s early. Everyone definitely underestimated TL’s lineup, they did very well after Kyou got his power spikes. Winning early three games in row and still a losing result. Coach Ynot is gonna have a busy week hahaha",10,2026-03-28T17:02:09Z,MPL Indonesia Season 17,🔴 LIVE | MPL ID S17 | Regular Season Day 2 Week 1 | English,Coach Aldo is a good addition to the casting desk his insight is really good With time hell get more comfortable Alberts Fanny was on point today Treacky was a little nervous early but his Selena proved why he was part of Evos current lineup I wasnt expecting back to back losses for AE must be a curse after M But Onic is definitely scarier now with Kelra Arfy got high diffed Kairi def delivered with his Game Harley ManTLIDs late game vs NAVIs early Everyone definitely underestimated TLs lineup they did very well after Kyou got his power spikes Winning early three games in row and still a losing result Coach Ynot is gonna have a busy week hahaha,coach aldo is a good addition to the casting desk his insight is really good with time hell get more comfortable alberts fanny was on point today treacky was a little nervous early but his selena proved why he was part of evos current lineup i wasnt expecting back to back losses for ae must be a curse after m but onic is definitely scarier now with kelra arfy got high diffed kairi def delivered with his game harley mantlids late game vs navis early everyone definitely underestimated tls lineup they did very well after kyou got his power spikes winning early three games in row and still a losing result coach ynot is gonna have a busy week hahaha,"['coach', 'aldo', 'is', 'a', 'good', 'addition', 'to', 'the', 'casting', 'desk', 'his', 'insight', 'is', 'really', 'good', 'with', 'time', 'hell', 'get', 'more', 'comfortable', 'alberts', 'fanny', 'was', 'on', 'point', 'today', 'treacky', 'was', 'a', 'little', 'nervous', 'early', 'but', 'his', 'selena', 'proved', 'why', 'he', 'was', 'part', 'of', 'evos', 'current', 'lineup', 'i', 'wasnt', 'expecting', 'back', 'to', 'back', 'losses', 'for', 'ae', 'must', 'be', 'a', 'curse', 'after', 'm', 'but', 'onic', 'is', 'definitely', 'scarier', 'now', 'with', 'kelra', 'arfy', 'got', 'high', 'diffed', 'kairi', 'def', 'delivered', 'with', 'his', 'game', 'harley', 'mantlids', 'late', 'game', 'vs', 'navis', 'early', 'everyone', 'definitely', 'underestimated', 'tls', 'lineup', 'they', 'did', 'very', 'well', 'after', 'kyou', 'got', 'his', 'power', 'spikes', 'winning', 'early', 'three', 'games', 'in', 'row', 'and', 'still', 'a', 'losing', 'result', 'coach', 'ynot', 'is', 'gonna', 'have', 'a', 'busy', 'week', 'hahaha']","['coach', 'aldo', 'is', 'a', 'good', 'addition', 'to', 'the', 'casting', 'desk', 'his', 'insight', 'is', 'really', 'good', 'with', 'time', 'hell', 'get', 'more', 'comfortable', 'alberts', 'fanny', 'was', 'on', 'point', 'today', 'treacky', 'was', 'a', 'little', 'nervous', 'early', 'but', 'his', 'selena', 'proved', 'why', 'he', 'was', 'part', 'of', 'evos', 'current', 'lineup', 'i', 'wasnt', 'expecting', 'back', 'to', 'back', 'losses', 'for', 'ae', 'must', 'be', 'a', 'curse', 'after', 'm', 'but', 'onic', 'is', 'definitely', 'scarier', 'now', 'with', 'kelra', 'arfy', 'got', 'high', 'diffed', 'kairi', 'def', 'delivered', 'with', 'his', 'game', 'harley', 'mantlids', 'late', 'game', 'vs', 'navis', 'early', 'everyone', 'definitely', 'underestimated', 'tls', 'lineup', 'they', 'did', 'very', 'well', 'after', 'kyou', 'got', 'his', 'power', 'spikes', 'winning', 'early', 'three', 'games', 'in', 'row', 'and', 'still', 'a', 'losing', 'result', 'coach', 'ynot', 'is', 'gonna', 'have', 'a', 'busy', 'week', 'hahaha']",Non-Toxic
IiAStuRRTB8,@augustovaca2328,El sub campeón del mundo afuera de la liga :v,1,2026-05-24T23:46:13Z,MPL ID S17,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 9 | English,El sub campen del mundo afuera de la liga v,el sub campen del mundo afuera de la liga v,"['el', 'sub', 'campen', 'del', 'mundo', 'afuera', 'de', 'la', 'liga', 'v']","['el', 'sub', 'campen', 'del', 'mundo', 'afuera', 'de', 'la', 'liga', 'v']",Non-Toxic
IiAStuRRTB8,@sarimugaming,Why muessa and dolyn benched ?,2,2026-05-24T18:39:33Z,MPL ID S17,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 9 | English,Why muessa and dolyn benched,why muessa and dolyn benched,"['why', 'muessa', 'and', 'dolyn', 'benched']","['why', 'muessa', 'and', 'dolyn', 'benched']",Non-Toxic
IiAStuRRTB8,@markcuizon21,Pak pulung always against onic 😂😂,1,2026-05-24T18:38:24Z,MPL ID S17,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 9 | English,Pak pulung always against onic,pak pulung always against onic,"['pak', 'pulung', 'always', 'against', 'onic']","['pak', 'pulung', 'always', 'against', 'onic']",Non-Toxic
IiAStuRRTB8,@teckgsraw,RRQ: GG NT SORI GG NT SORI,1,2026-05-24T17:59:24Z,MPL ID S17,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 9 | English,RRQ GG NT SORI GG NT SORI,rrq gg nt sori gg nt sori,"['rrq', 'gg', 'nt', 'sori', 'gg', 'nt', 'sori']","['rrq', 'gg', 'nt', 'sori', 'gg', 'nt', 'sori']",Non-Toxic
IiAStuRRTB8,@GirishPatil-r1g,Let's go kelra lots of love from India 🇮🇳 My idol❤,23,2026-05-24T17:46:15Z,MPL ID S17,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 9 | English,Lets go kelra lots of love from India My idol,lets go kelra lots of love from india my idol,"['lets', 'go', 'kelra', 'lots', 'of', 'love', 'from', 'india', 'my', 'idol']","['lets', 'go', 'kelra', 'lots', 'of', 'love', 'from', 'india', 'my', 'idol']",Non-Toxic
IiAStuRRTB8,@Ohsuperjas,Is it just me or the 2 female hosts look awkward. It’s like they’re overpowering each other and a bit over performative. The slim new host doesnt let Klara speak. She talks too much,3,2026-05-24T16:39:04Z,MPL ID S17,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 9 | English,Is it just me or the female hosts look awkward Its like theyre overpowering each other and a bit over performative The slim new host doesnt let Klara speak She talks too much,is it just me or the female hosts look awkward its like theyre overpowering each other and a bit over performative the slim new host doesnt let klara speak she talks too much,"['is', 'it', 'just', 'me', 'or', 'the', 'female', 'hosts', 'look', 'awkward', 'its', 'like', 'theyre', 'overpowering', 'each', 'other', 'and', 'a', 'bit', 'over', 'performative', 'the', 'slim', 'new', 'host', 'doesnt', 'let', 'klara', 'speak', 'she', 'talks', 'too', 'much']","['is', 'it', 'just', 'me', 'or', 'the', 'female', 'hosts', 'look', 'awkward', 'its', 'like', 'theyre', 'overpowering', 'each', 'other', 'and', 'a', 'bit', 'over', 'performative', 'the', 'slim', 'new', 'host', 'doesnt', 'let', 'klara', 'speak', 'she', 'talks', 'too', 'much']",Non-Toxic
og8nbJ2InZA,@YuraChristina,Change Arfy,0,2026-04-02T20:01:06Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Change Arfy,change arfy,"['change', 'arfy']","['change', 'arfy']",Non-Toxic
og8nbJ2InZA,@kennypinor7796,and that's how you shut a bias caster down 😂,1,2026-03-31T03:34:14Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,and thats how you shut a bias caster down,and thats how you shut a bias caster down,"['and', 'thats', 'how', 'you', 'shut', 'a', 'bias', 'caster', 'down']","['and', 'thats', 'how', 'you', 'shut', 'a', 'bias', 'caster', 'down']",Non-Toxic
og8nbJ2InZA,@Taletales14,bro evos benched a filipino player again?,0,2026-03-29T06:46:02Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,bro evos benched a filipino player again,bro evos benched a filipino player again,"['bro', 'evos', 'benched', 'a', 'filipino', 'player', 'again']","['bro', 'evos', 'benched', 'a', 'filipino', 'player', 'again']",Non-Toxic
og8nbJ2InZA,@petseries2980,sad arashi bias caster,1,2026-03-28T22:21:57Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,sad arashi bias caster,sad arashi bias caster,"['sad', 'arashi', 'bias', 'caster']","['sad', 'arashi', 'bias', 'caster']",Non-Toxic
og8nbJ2InZA,@g3Lo-13,the 2 winning team has PH import hahahhahahah,1,2026-03-28T13:16:15Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,the winning team has PH import hahahhahahah,the winning team has ph import hahahhahahah,"['the', 'winning', 'team', 'has', 'ph', 'import', 'hahahhahahah']","['the', 'winning', 'team', 'has', 'ph', 'import', 'hahahhahahah']",Non-Toxic
og8nbJ2InZA,@thestorytellerpeter,"RRQ zero

Caster said ""Did you know YSS and Lylia has a 0% winrate...combined""...

Then NaVi stumped RRQ

""The Kingdom is... "" you mean the back alleys?

ROFL RRQ bias casters get smashed",0,2026-03-28T01:15:06Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,RRQ zero Caster said Did you know YSS and Lylia has a winratecombined Then NaVi stumped RRQ The Kingdom is you mean the back alleys ROFL RRQ bias casters get smashed,rrq zero caster said did you know yss and lylia has a winratecombined then navi stumped rrq the kingdom is you mean the back alleys rofl rrq bias casters get smashed,"['rrq', 'zero', 'caster', 'said', 'did', 'you', 'know', 'yss', 'and', 'lylia', 'has', 'a', 'winratecombined', 'then', 'navi', 'stumped', 'rrq', 'the', 'kingdom', 'is', 'you', 'mean', 'the', 'back', 'alleys', 'rofl', 'rrq', 'bias', 'casters', 'get', 'smashed']","['rrq', 'zero', 'caster', 'said', 'did', 'you', 'know', 'yss', 'and', 'lylia', 'has', 'a', 'winratecombined', 'then', 'navi', 'stumped', 'rrq', 'the', 'kingdom', 'is', 'you', 'mean', 'the', 'back', 'alleys', 'rofl', 'rrq', 'bias', 'casters', 'get', 'smashed']",Non-Toxic
og8nbJ2InZA,@7sn_Ko-Ly,Bro why is it so chaotic,1,2026-03-27T19:14:37Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Bro why is it so chaotic,bro why is it so chaotic,"['bro', 'why', 'is', 'it', 'so', 'chaotic']","['bro', 'why', 'is', 'it', 'so', 'chaotic']",Non-Toxic
og8nbJ2InZA,@EmeritoRollon,Team fight p more haha...mga weak.,0,2026-03-27T19:03:15Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Team fight p more hahamga weak,team fight p more hahamga weak,"['team', 'fight', 'p', 'more', 'hahamga', 'weak']","['team', 'fight', 'p', 'more', 'hahamga', 'weak']",Non-Toxic
og8nbJ2InZA,@EmeritoRollon,Bubolok ng galawan...paramihan ng kill...d n ata mag u upprade haha,0,2026-03-27T18:36:54Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Bubolok ng galawanparamihan ng killd n ata mag u upprade haha,bubolok ng galawanparamihan ng killd n ata mag u upprade haha,"['bubolok', 'ng', 'galawanparamihan', 'ng', 'killd', 'n', 'ata', 'mag', 'u', 'upprade', 'haha']","['bubolok', 'ng', 'galawanparamihan', 'ng', 'killd', 'n', 'ata', 'mag', 'u', 'upprade', 'haha']",Non-Toxic
og8nbJ2InZA,@boomy7794,"Wow BTR discipline is like seeing Rora PH playing. Nice
 Hope they play like this always.or better.

PS: Thank you for Mirko for Translating the post op interview. You da MVP BRO!!❤",4,2026-03-27T17:00:16Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Wow BTR discipline is like seeing Rora PH playing Nice Hope they play like this alwaysor better PS Thank you for Mirko for Translating the post op interview You da MVP BRO,wow btr discipline is like seeing rora ph playing nice hope they play like this alwaysor better ps thank you for mirko for translating the post op interview you da mvp bro,"['wow', 'btr', 'discipline', 'is', 'like', 'seeing', 'rora', 'ph', 'playing', 'nice', 'hope', 'they', 'play', 'like', 'this', 'alwaysor', 'better', 'ps', 'thank', 'you', 'for', 'mirko', 'for', 'translating', 'the', 'post', 'op', 'interview', 'you', 'da', 'mvp', 'bro']","['wow', 'btr', 'discipline', 'is', 'like', 'seeing', 'rora', 'ph', 'playing', 'nice', 'hope', 'they', 'play', 'like', 'this', 'alwaysor', 'better', 'ps', 'thank', 'you', 'for', 'mirko', 'for', 'translating', 'the', 'post', 'op', 'interview', 'you', 'da', 'mvp', 'bro']",Non-Toxic
og8nbJ2InZA,@Patrioticpinoy12,Navi playing like onic ph in 2026 is not in my book,2,2026-03-27T16:52:37Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Navi playing like onic ph in is not in my book,navi playing like onic ph in is not in my book,"['navi', 'playing', 'like', 'onic', 'ph', 'in', 'is', 'not', 'in', 'my', 'book']","['navi', 'playing', 'like', 'onic', 'ph', 'in', 'is', 'not', 'in', 'my', 'book']",Non-Toxic
og8nbJ2InZA,@jbcz5166,It's just team fights and chaos. 😭,0,2026-03-27T16:45:20Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Its just team fights and chaos,its just team fights and chaos,"['its', 'just', 'team', 'fights', 'and', 'chaos']","['its', 'just', 'team', 'fights', 'and', 'chaos']",Non-Toxic
og8nbJ2InZA,@muhammadumar2165,SUPER BOOOT,0,2026-03-27T16:43:25Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,SUPER BOOOT,super booot,"['super', 'booot']","['super', 'booot']",Non-Toxic
og8nbJ2InZA,@augustovaca2328,F RRQ F KENN,1,2026-03-27T15:44:00Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,F RRQ F KENN,f rrq f kenn,"['f', 'rrq', 'f', 'kenn']","['f', 'rrq', 'f', 'kenn']",Non-Toxic
og8nbJ2InZA,@JoyTania,New navi,4,2026-03-27T15:15:49Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,New navi,new navi,"['new', 'navi']","['new', 'navi']",Non-Toxic
og8nbJ2InZA,@dantesonofsparda8126,King of what?,4,2026-03-27T14:53:31Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,King of what,king of what,"['king', 'of', 'what']","['king', 'of', 'what']",Non-Toxic
og8nbJ2InZA,@mapalanggaon8699,RRQuit 😅,1,2026-03-27T14:31:13Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,RRQuit,rrquit,['rrquit'],['rrquit'],Non-Toxic
og8nbJ2InZA,@REYMILIBANA,RRQ😂😂😂,0,2026-03-27T14:20:48Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,RRQ,rrq,['rrq'],['rrq'],Non-Toxic
og8nbJ2InZA,@Anasshlo2012,Second one,0,2026-03-27T14:01:45Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,Second one,second one,"['second', 'one']","['second', 'one']",Non-Toxic
og8nbJ2InZA,@atelokimlbb,5:04:50 kuya @ZEkilled 😂😂😂 best mentioned multiple times 😂,0,2026-03-27T13:21:20Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 1 Week 1 | English,kuya best mentioned multiple times,kuya best mentioned multiple times,"['kuya', 'best', 'mentioned', 'multiple', 'times']","['kuya', 'best', 'mentioned', 'multiple', 'times']",Non-Toxic
rPHEmwiwnik,@Aranisthebextexpinthe_world,Looking back it was crazy seeing Yawi carrying this team against prime onic not to mention this was before Yehzekiel and Aran get recognition so people probably thought this was Yawi with c tier player carrying them to victory against S tier team,4,2026-04-27T17:11:54Z,MPL Indonesia Week 1,YAWI🇵🇭 gives KAIRI🇵🇭 his 1st MPL ID🇮🇩 LOSS😳 #mlbb #shorts,Looking back it was crazy seeing Yawi carrying this team against prime onic not to mention this was before Yehzekiel and Aran get recognition so people probably thought this was Yawi with c tier player carrying them to victory against S tier team,looking back it was crazy seeing yawi carrying this team against prime onic not to mention this was before yehzekiel and aran get recognition so people probably thought this was yawi with c tier player carrying them to victory against s tier team,"['looking', 'back', 'it', 'was', 'crazy', 'seeing', 'yawi', 'carrying', 'this', 'team', 'against', 'prime', 'onic', 'not', 'to', 'mention', 'this', 'was', 'before', 'yehzekiel', 'and', 'aran', 'get', 'recognition', 'so', 'people', 'probably', 'thought', 'this', 'was', 'yawi', 'with', 'c', 'tier', 'player', 'carrying', 'them', 'to', 'victory', 'against', 's', 'tier', 'team']","['looking', 'back', 'it', 'was', 'crazy', 'seeing', 'yawi', 'carrying', 'this', 'team', 'against', 'prime', 'onic', 'not', 'to', 'mention', 'this', 'was', 'before', 'yehzekiel', 'and', 'aran', 'get', 'recognition', 'so', 'people', 'probably', 'thought', 'this', 'was', 'yawi', 'with', 'c', 'tier', 'player', 'carrying', 'them', 'to', 'victory', 'against', 's', 'tier', 'team']",Non-Toxic
rPHEmwiwnik,@eur1163,LUL as if they're not both from PH,1,2026-04-23T14:21:08Z,MPL Indonesia Week 1,YAWI🇵🇭 gives KAIRI🇵🇭 his 1st MPL ID🇮🇩 LOSS😳 #mlbb #shorts,LUL as if theyre not both from PH,lul as if theyre not both from ph,"['lul', 'as', 'if', 'theyre', 'not', 'both', 'from', 'ph']","['lul', 'as', 'if', 'theyre', 'not', 'both', 'from', 'ph']",Non-Toxic
rPHEmwiwnik,@RevolveRSama,"Bruh, thats albert, no tkairi",0,2026-04-22T06:06:20Z,MPL Indonesia Week 1,YAWI🇵🇭 gives KAIRI🇵🇭 his 1st MPL ID🇮🇩 LOSS😳 #mlbb #shorts,Bruh thats albert no tkairi,bruh thats albert no tkairi,"['bruh', 'thats', 'albert', 'no', 'tkairi']","['bruh', 'thats', 'albert', 'no', 'tkairi']",Non-Toxic
rPHEmwiwnik,@Frey12579,That's Albert not Kairi,0,2026-04-20T04:53:58Z,MPL Indonesia Week 1,YAWI🇵🇭 gives KAIRI🇵🇭 his 1st MPL ID🇮🇩 LOSS😳 #mlbb #shorts,Thats Albert not Kairi,thats albert not kairi,"['thats', 'albert', 'not', 'kairi']","['thats', 'albert', 'not', 'kairi']",Non-Toxic
