video_id,author,comment,like_count,published_at,keyword,video_title
5ylqhmQn-CE,@nocturne8170,Kelras hardest fight is the interview,28,2026-03-29T17:54:02Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@DanielKennedy-yi4wi,"grabe galing ni Kelra, do not comeback here in Philippines. Dyan ka na lang sa Indonesia😂",10,2026-03-29T17:27:19Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@JohnlloydMag-aso-p2p,"Dyan ka nalang kelra artista kana same kairi, wag na dito sa pinas mahal na gas😂",2,2026-03-29T17:10:55Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@yeslekserven4192,Pano naging mvp si koboy don?,2,2026-03-29T16:41:26Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@ZeeLenaMontage,Hahahahahhaa Binalagbag nanaman hahahahahah,0,2026-03-29T16:15:17Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@jdlstrlpz,kelra only died once since yesterday,31,2026-03-29T16:12:55Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@theonemoretti-6,full streamer mode at the last game just disqusting 😂😂,3,2026-03-29T15:58:52Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@Roeign,ONIC ID IS SURE CHAMP IN MSC CAUZ OF THIS TWO PINOY ..🤣  BUT M8 IS STILL IN  PHIL.FOR SURE 🙄😅,3,2026-03-29T15:55:04Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@Chadmi333,7:37:35 best play of aeterna. thank me later,20,2026-03-29T15:33:40Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@markDevera-c7c,hahahah ungol,3,2026-03-29T15:31:07Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@MikaGaming26,Keren banget dehh superstarku,0,2026-03-29T15:31:00Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
5ylqhmQn-CE,@genesislacap6306,"grabe buhat ni kelra tong onic, baka mag msc champ pa to",6,2026-03-29T15:01:25Z,MPL Indonesia Week 1,🔴 LIVE | MPL ID S17 | Regular Season Day 3 Week 1 | English
oONpvaoDFyQ,@EsKosong-f2i,komentator si cewek bener2 berisik,0,2026-05-12T14:17:44Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@dealfa-p2t,Wah gg Onic kemarin bostgate menang sekarang kalah,0,2026-04-30T11:12:58Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@bagas_hitam_pekat,ereksi liatnya 😂,0,2026-04-26T12:22:32Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@dailystory8712,Pake ixia enak sih,0,2026-04-10T10:15:37Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@HAFSAHafizd-l1n,"Jaga. Remehi. Onik indo tim terkuat bos 
Siapa beraniy sombon kashpaham",1,2026-04-01T08:33:01Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@Fais-e5v4h,bilangin ke pemain turki jangan nangezz,0,2026-03-28T13:58:03Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@Laceyaa,Huhuu gg bangettttt ❤,0,2026-03-28T06:23:29Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
oONpvaoDFyQ,@SriWahyuni-j5z3o,agaka geter paling kairul malah ganti flitingtime,0,2026-03-28T01:21:04Z,MPL Indonesia Week 1,[ID] | M7 Swiss Stage Day 1 | ONIC vs BGT | Game 1
WnDYQEcFAl4,@Diarfadillah-s8m,KING ONIC VS BOT AI,0,2026-05-06T18:09:25Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@diansusanto3797,Gold Lane idaman,0,2026-04-19T08:43:46Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@yogifirnando2394,2:30 itu cewek namanya siapa bg yang pakek jaket,0,2026-04-17T06:35:26Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@sanjaybormundi733,2:29 camera Man never disappoint 😅,0,2026-04-16T18:45:45Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Jiwoooshiiii,Baloy poke,0,2026-04-15T12:28:36Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@faraofficial9559,Mm god kelra 😮,0,2026-04-14T16:43:36Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ArsyilYadistri-u7g,Ini lagi live strem kah,0,2026-04-10T10:55:06Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ArsyilYadistri-u7g,Halo,0,2026-04-10T10:53:57Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@faridanoorhidayati6524,kumar,0,2026-04-10T09:44:27Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@nugie9090,Chiki tuy,0,2026-04-10T09:20:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@nugie9090,Jeje,0,2026-04-10T09:19:45Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Ipah-p9c,semoga tim onic menang,0,2026-04-09T14:20:18Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@az1mov1c23,CW coach😂,0,2026-04-09T14:05:28Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Muhamadsemman,Kelas kelra,0,2026-04-09T05:17:54Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@akmal2592,Kelraaaaaaaaa,0,2026-04-08T19:25:15Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@rujlangani1930,😮😮,0,2026-04-08T13:56:04Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@FarohRahadatulhayah,Kairi gak lagi Kumar kak😂😂😂😊,0,2026-04-08T13:27:12Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@rifkyputra6,Kumar kumar kumar,0,2026-04-07T23:23:03Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ShortStory23-i4i,pak pulung kagak usah ngecast modal teriak2 doang bikin bising gak enak di denger @MPLIndonesia,1,2026-04-07T20:13:34Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@SprunkyLovers-d3t,"Gg sih lutpi turret aja di terobos 
Btw ini yg nge react itu suaranya kayak gamer Teguh sugianto😂",0,2026-04-07T11:20:33Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@cyhumie,gg onic,0,2026-04-06T16:39:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@stokopm-s8k,gila ajg kelraaaa😮,0,2026-04-06T14:56:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@khoko3279,"Bono ng casters promise, english kinamatiseh hahahaha",0,2026-04-06T08:38:05Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@khoko3279,"Inang caster yan, wala nabang iba parang nag totoubrush lng ampota",0,2026-04-06T08:36:06Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@MboIrwan,Onic bakit,0,2026-04-06T06:29:57Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@poiuytrewq_12345,player ererki dibeli onic buat dijadiin camat wkw,0,2026-04-06T04:00:05Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@San-Slwly,Mid.brawl,0,2026-04-05T18:21:50Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@idhawahida4923,Njir kairi mau kumar,0,2026-04-05T15:44:34Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@RomadonaRomadona-d3h,Di gendong klara,0,2026-04-05T14:08:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@prastibkk-yb8og,Onic id jakarta mlbb bersama Infinix juara mpl season 17 thn ini 🤲🤲🔥🔥🇮🇩😍🥰,2,2026-04-05T12:53:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@melisayulia5946,Coy itu geek nya kok pake zetian jungle,0,2026-04-05T11:40:33Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@dedidedi4530,onic menang,0,2026-04-05T08:13:09Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@SyahrilAndika,baloy baloy wkwkwk,0,2026-04-05T07:57:54Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@HasanBasri-u7w7g,Aku tetap milih skylar,0,2026-04-05T07:20:23Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Andysiatm,Kelra jago banget,0,2026-04-05T06:10:11Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ifaslidud2097,Kumarrrr aaaaa,0,2026-04-05T05:20:58Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@mutiaa1922,"Singkat padat ""kumar"" 😂😂😂",0,2026-04-05T03:51:28Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@karanganyar7166,Kumar😢,0,2026-04-05T03:04:35Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@awanrider5873,baloy kenap wkwk,0,2026-04-05T01:56:09Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@PRAZKEN_23,"di mpl id udah pake jam buat deteksi detak jantung kan ko ga di liatin nih,kmi ingin melihat pemain rrq ter pressure bngt ga ya",0,2026-04-04T18:17:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@alameditzz1765,ga ada Skyler ga seru,0,2026-04-04T15:56:15Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@arsitadilfiana9406,"aga ga netral ya caster nya, rada jomplang",1,2026-04-04T15:46:36Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@haritrianto-26,Hc kok dipik. Apa sudah gak ada tank,0,2026-04-04T15:39:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@asihasnitaasnita8423,kairi malah pick kumar,0,2026-04-04T14:41:53Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Lannn_Mode_Gaming,"itu dimenit 2:52 siapa ya, kok baru lihat?",0,2026-04-04T14:09:51Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@danangraditya1333,"dah ya adick2, catet tuh roam damage itu gk guna...gk ush di pake lagi itu hc, sober, selena roam",0,2026-04-04T13:21:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@NasrunEpendi-g4h,Gg,0,2026-04-04T11:34:21Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@kangden8149,Aneh baloy boot di kasih main terus,0,2026-04-04T11:05:11Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@pradiptareborn95,Baloy d pegangin sanz susah dia mau incer kelra 🙊,0,2026-04-04T10:54:08Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@AaaAa-j8m7z,Gg onic,0,2026-04-04T09:16:17Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@FinoMarcelo,Baxia kumar telah datang ❤,0,2026-04-04T08:47:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@karinnnnnnnnnnnnnnnn,my ayang kelra jago bgt,0,2026-04-04T08:46:00Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Riskiandanda,jago bgt kelra nya,0,2026-04-04T08:39:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@UmmuSyifarini,"Tumben kumar kairi kaga kocak 
Yg sekarang gg bahkan bisa 
Tripelkill😮😮",0,2026-04-04T07:41:36Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@JuniRiana-b5p,"makin kuat ajj onic...
kena mental Gold lane indo 🤣🤣🤣",0,2026-04-04T07:15:50Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@anugrahtulus4266,Mereka pake hp apa sih?,0,2026-04-04T06:41:46Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@RafiqAkalil,Baloy kocak,0,2026-04-04T06:33:35Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@po_popo_po_po,ultinya kelra ga ada miss tuh kayanya wkwkkw,0,2026-04-04T06:18:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ilhamjambiJambi,Kumar,0,2026-04-04T06:14:26Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@kelraaa-x9n,18:21 tragedi kumar part 3,0,2026-04-04T06:13:07Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@RmdnArch,Ingat kelra pas di kasi moskow di IESL lawan gold lane dunia..sampai di ayamin di bas lawan😂,0,2026-04-04T05:51:38Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@adibdzaky3088,caster kaya KB paling ga bisa netral yaa😂😂,0,2026-04-04T05:40:20Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@DAFFA-z2t,Bot bgt wkwkkwkw,0,2026-04-04T04:52:45Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@youtubenyleneh86,"Kelra ngeri macro nya coo, kayak udah tau langkah selanjutnya mo kemana, keliatan tadi late game, pas beres war kayak udah tau mo lempar ultimate nya ke mana",0,2026-04-04T04:45:42Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@barisankata8067,gua kalo liat baloy main hc kek ‘ah yaudah dah geek lose. baloy troll’,0,2026-04-04T04:42:50Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@denirustandi2265,Asli kelra rapih bgt main nya,0,2026-04-04T04:20:16Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@petani_majujaya,Galak ajg kelra,0,2026-04-04T04:01:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Ceudedeh-tea,Sejauh ini kah gameplay mm ph ama indo. Kelra top,0,2026-04-04T03:59:27Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@GankedByHope,Mahal bgt kelra,0,2026-04-04T03:48:52Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@BangRAF-d5b,lah kumar,0,2026-04-04T03:13:38Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@MuhammadHanif-e7k,Kumar is back,0,2026-04-04T02:51:14Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@JustHanzz24,Kumar kembali,1,2026-04-04T01:59:25Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@kahfisinai,Zhuxin sky kenapa?,0,2026-04-04T01:48:04Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@WhaleShanks11,Worst english cast i have ever watched,0,2026-04-04T01:22:10Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@HafizulDaisin,Sepertinya onic akan ada sinar untuk menjadi juara dan akan bermain di m8,0,2026-04-04T01:15:09Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Alwi-py9lt,Kelra ajg jago banget,1,2026-04-03T23:49:23Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ridhoprasetyo7791,Bubar aja bubar geek.. Player epick 😂😂😂,1,2026-04-03T23:46:19Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Bagaseuyy,Kukar,1,2026-04-03T23:04:45Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Kisamehoshigakiex,Lebih keras geek dari pada super mie telor 😂😂,1,2026-04-03T21:18:05Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@HyunMLBB-ks2fk,Kelra = Mengerikan,1,2026-04-03T21:11:01Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@markvinsoy,"Ang boring ng Caster, parang walang libog sa katawan pag shoutcasting 😅😅😅",1,2026-04-03T20:33:18Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@MrSandy0387,Ajg maennya itu kelra gg bgt... 😂 asli goldline terbaik.. Masih aja ada yg bilang si ler lebih jago ngakak,5,2026-04-03T20:03:42Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@cassablancasss,"Draft pick publik ini mah cik, sering ditemuin di rank mitik😂",1,2026-04-03T19:44:35Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@ArnoldRivera-dh6or,Kelra is the key 🔑,1,2026-04-03T19:39:34Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Adjie_om,Onic keras anjay,1,2026-04-03T19:24:59Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@NauvalArwa99,Matursuwun min atas videonya ❤❤❤,1,2026-04-03T19:13:59Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Richard_23,Onic time ❤,0,2026-04-03T19:04:04Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@rizkimaulana2280,g,0,2026-04-03T18:59:33Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@trafalgarlaw-st2og,Ngeri kelra,0,2026-04-03T18:19:02Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@SI6NIN69,Baloy foto nya kek cewe anjir make up nya ketebelan😂,0,2026-04-03T18:10:11Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@pdkacang,Trio K ya gays bukan trio S,1,2026-04-03T18:02:14Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@Kairullays,Join kelra langsung cerah 4nj 😂😂😂,0,2026-04-03T17:49:57Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@DhaniswaraGroup,Ulti kelra kena mulu😂 gg gg,1,2026-04-03T17:47:30Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@phuwintang-u7y,kelra gila bgt,0,2026-04-03T17:46:43Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@IkvanaJabarudin-s6e,Baloy nob,0,2026-04-03T17:34:33Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@andiprasetiyo1399,"Ngeri banget kelra njir,, 
 Player gold indo ngak ada yg sebarbar kayak gitu main moskov kelra bener2 ngak peduli langsung gas depan sendiri ok2 aja..",0,2026-04-03T17:23:38Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@M.AminMain,Mantap,0,2026-04-03T17:15:56Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@albarBolu,"fix sih ini juara ini mah, ngelihat kelra main kek ibarat dia imortal lawan mythic receh 
cma skylar yg setara kelra",0,2026-04-03T16:49:08Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
WnDYQEcFAl4,@RasmanChar,"Mereka kok gk rispek ban ya, itu zhusin diban jah loh hero haram tau gak, masih jah dikasih lepas adoh adoh",0,2026-04-03T16:31:51Z,MPL Indonesia Week 2,ONIC vs GEEK | Regular Season Week 2 Day 1 | Game 1 | #MPLIDS17
